,po_/_so_#,asn/dn_#,country,fulfill_via,vendor_inco_term,sub_classification,unit_of_measure_(per_pack),line_item_quantity,pack_price,unit_price,first_line_designation,freight_cost_(usd),shipment_mode,line_item_insurance_(usd),days_to_process
329,0,0,37,0,0,0,30,938,2.0,0.07,1,3426.68,1,3.68,-146
330,0,0,31,1,0,0,30,1,19.05,0.64,0,0.0,0,0.04,130
331,0,0,24,0,0,0,270,117,77.93,0.29,0,939.08,1,47.04,-851
332,0,0,24,0,0,0,60,1890,2.58,0.04,0,112.87,0,8.05,234
333,0,0,37,0,0,0,30,12100,5.78,0.19,0,3602.34,1,137.08,70
334,0,0,31,1,0,0,120,4,27.51,0.23,1,0.0,0,0.11,316
335,0,0,9,0,0,0,30,10000,16.25,0.54,0,3006.0,1,47.04,-759
336,0,0,9,0,0,0,60,104000,6.73,0.11,0,35832.12,0,719.52,425
337,0,0,39,1,0,0,100,3000,80.0,0.8,0,25760.94,1,336.48,78
338,0,0,31,1,0,0,30,11,21.83,0.73,1,0.0,0,0.25,154
339,0,0,38,1,0,0,60,24428,10.99,0.18,0,13674.64,1,442.97,158
340,0,0,11,1,0,0,20,2500,32.0,1.6,0,8101.57,1,156.8,-103
341,0,0,38,1,0,0,60,14952,8.61,0.14,1,3426.68,1,252.32,259
342,0,0,28,1,0,0,100,5000,77.7,0.78,0,50550.58,1,837.61,163
343,0,0,9,0,0,0,240,5000,2.1,0.01,1,3426.68,0,14.72,48
344,0,0,37,0,0,0,60,3000,2.73,0.05,1,3426.68,1,17.66,153
345,0,0,31,1,0,0,240,350,5.09,0.02,1,0.0,1,3.49,-131
346,0,0,8,0,0,0,240,7003,1.95,0.01,1,3426.68,1,16.89,299
347,0,0,31,1,0,0,120,57,25.76,0.21,1,0.0,0,1.82,211
348,0,0,38,1,0,0,120,5188,60.82,0.51,0,3622.58,1,442.38,149
349,0,0,37,0,0,0,60,372,1.9,0.03,0,951.75,1,0.87,94
350,0,0,40,0,0,0,60,3345,8.0,0.13,0,29250.68,0,44.15,189
351,0,0,9,1,0,0,20,250,27.0,1.35,0,1711.86,1,10.8,-585
352,0,0,31,1,0,0,120,3,25.59,0.21,1,0.0,0,0.08,243
353,0,0,8,0,0,0,30,53,6.08,0.2,0,2110.2,1,0.45,114
354,0,0,35,0,0,0,30,20921,5.87,0.2,0,6010.2,0,151.91,307
355,0,0,40,1,0,0,300,6914,30.82,0.1,0,41141.5,1,250.81,135
356,0,0,31,1,0,0,300,10,35.46,0.12,1,0.0,0,0.57,-328
357,0,0,9,1,0,0,25,2400,20.5,0.82,0,9254.06,1,60.86,202
358,0,0,31,1,0,0,200,150,6.33,0.03,1,3426.68,1,1.86,-187
359,0,0,35,0,0,0,60,17600,2.3,0.04,0,8977.0,0,56.75,265
360,0,0,7,1,0,0,30,37470,11.15,0.37,0,65875.32,1,516.81,144
361,0,0,16,1,0,0,60,2430,2.15,0.04,1,3426.68,0,6.46,189
362,0,0,35,0,0,0,240,26439,1.95,0.01,0,3853.89,0,85.07,338
363,0,0,12,0,0,0,30,1086,6.42,0.21,0,226.25,1,11.5,3
364,0,0,8,0,0,0,60,2167,2.26,0.04,0,3531.86,1,5.03,121
365,0,0,17,1,0,0,100,8586,89.0,0.89,0,15519.77,1,1647.52,136
366,0,0,17,1,0,0,20,18000,32.0,1.6,0,40091.65,1,807.55,44
367,0,0,26,0,0,0,60,98645,2.58,0.04,1,3426.68,0,356.81,70
368,0,0,31,1,0,0,30,1200,28.86,0.96,1,0.0,0,74.66,42
369,0,0,15,0,0,0,60,1827,7.21,0.12,1,3426.68,1,21.73,49
370,0,0,9,0,0,0,30,7130,4.7,0.16,0,2431.39,1,41.45,164
371,0,0,7,0,0,0,60,16837,7.0,0.12,0,13924.23,1,145.79,53
372,0,0,24,1,0,0,100,2939,80.0,0.8,0,13801.89,1,290.84,154
373,0,0,26,1,0,0,30,5900,50.4,1.68,0,1727.2,1,475.78,-234
374,0,0,16,0,0,0,60,58,1.9,0.03,0,0.0,1,0.14,187
375,0,0,11,1,0,0,20,170,32.0,1.6,0,143.57,1,6.4,111
376,0,0,9,1,0,0,30,2245,23.0,0.77,0,2911.16,1,101.2,98
377,0,0,35,0,0,0,30,2448,8.53,0.28,0,1854.35,1,45.02,50
378,0,0,9,0,0,0,60,1696,7.75,0.13,1,3426.68,1,21.03,-626
379,0,0,31,1,0,0,30,1,16.73,0.56,1,0.0,0,0.02,412
380,0,0,26,0,0,0,60,957,2.9,0.05,1,3426.68,1,4.44,-320
381,0,0,9,1,0,0,100,650,4.5,0.04,0,1766.56,1,3.01,129
382,0,0,24,1,0,0,20,4200,32.0,1.6,0,23167.84,1,263.42,55
383,0,0,31,1,0,0,30,915,16.57,0.55,1,0.0,0,18.76,414
384,0,0,8,1,0,0,300,20,30.82,0.1,0,1573.41,1,0.76,226
385,0,0,38,1,0,0,30,6720,11.48,0.38,0,3796.05,1,123.43,-365
386,0,0,9,0,0,0,240,628,1.95,0.01,0,1794.58,1,2.64,175
387,0,0,38,1,0,0,60,24377,7.0,0.12,1,3426.68,1,211.08,169
388,0,0,39,0,0,0,60,2548,12.96,0.22,0,11188.53,0,46.3,146
389,0,0,9,0,0,0,30,4800,19.92,0.66,0,7441.57,1,157.77,142
390,0,0,24,1,0,0,100,7412,77.7,0.78,0,15891.96,1,950.26,130
391,0,0,40,0,0,0,30,105,8.5,0.28,0,3403.99,0,1.92,219
392,0,0,35,1,0,0,30,4913,24.0,0.8,0,2277.0,1,231.11,119
393,0,0,31,1,0,0,30,153,11.27,0.38,1,0.0,0,1.77,137
394,0,0,39,1,0,0,25,300,20.0,0.8,0,1205.43,1,11.76,-67
395,0,0,38,1,0,0,30,22500,12.33,0.41,0,18045.24,1,443.88,-608
396,0,0,31,1,0,0,30,400,3.67,0.12,0,0.0,0,2.88,50
397,0,0,39,0,0,0,60,9545,17.14,0.29,0,13232.09,0,352.72,183
398,0,0,9,0,0,0,120,3200,41.1,0.34,0,2717.0,1,210.43,-623
399,0,0,9,1,0,0,100,2400,80.0,0.8,0,20882.95,1,269.18,271
400,0,0,40,0,0,0,25,3508,20.0,0.8,0,4641.85,1,112.26,-507
401,0,0,9,1,0,0,60,1577,9.5,0.16,0,0.0,1,23.97,-587
402,0,0,6,1,0,0,30,594,27.6,0.92,0,877.52,1,19.3,264
403,0,0,31,1,0,0,60,1,47.13,0.79,1,0.0,0,0.05,243
404,0,0,31,1,0,0,90,16,17.04,0.19,0,0.0,0,0.28,78
405,0,0,26,1,0,0,20,9048,27.0,1.35,0,20635.3,1,390.87,-255
406,0,0,26,0,0,0,60,1542,7.5,0.12,1,3426.68,1,18.5,-546
407,0,0,24,1,0,0,60,24816,8.11,0.14,0,16835.52,1,206.89,147
408,0,0,32,0,0,0,60,240,7.27,0.12,1,3426.68,0,2.16,180
409,0,0,38,1,0,0,30,22500,12.33,0.41,0,16095.39,1,443.88,-556
410,0,0,37,0,0,0,120,8517,29.68,0.25,0,15761.76,0,354.4,132
411,0,0,24,1,0,0,100,61,77.7,0.78,0,1001.47,1,7.82,114
412,0,0,7,0,0,0,60,88208,2.42,0.04,1,3426.68,0,299.28,28
413,0,0,38,1,0,0,60,24480,2.4,0.04,0,20910.43,1,115.15,150
414,0,0,38,1,0,0,60,9030,10.6,0.18,0,5726.24,1,157.93,176
415,0,0,26,1,0,0,100,2500,80.0,0.8,0,5469.91,1,47.04,-732
416,0,0,12,1,0,0,240,13863,1.43,0.01,0,11447.38,0,20.38,208
417,0,0,40,1,0,0,30,33439,4.65,0.16,0,25955.06,1,159.85,76
418,0,0,9,0,0,0,60,864,1.5,0.02,0,3688.33,1,2.79,83
419,0,0,9,0,0,0,30,54392,3.81,0.13,0,16898.58,0,290.54,235
420,0,0,9,0,0,0,240,2938,1.92,0.01,1,3426.68,1,9.03,-640
421,0,0,1,0,0,0,240,480,12.5,0.05,0,2322.47,1,7.42,164
422,0,0,26,0,0,0,30,87744,4.22,0.14,0,12601.07,0,610.96,155
423,0,0,31,1,0,0,30,73,18.07,0.6,1,0.0,0,1.36,97
424,0,0,28,1,0,0,30,672,3.75,0.12,0,1276.53,1,3.53,119
425,0,0,37,0,0,0,60,6384,3.6,0.06,0,1587.3,0,23.63,286
426,0,0,8,0,0,0,60,16,2.58,0.04,0,456.18,1,0.06,85
427,0,0,10,0,0,0,60,439,2.33,0.04,1,3426.68,1,1.69,44
428,0,0,39,0,0,0,30,66667,12.42,0.41,0,18856.33,1,1324.81,-475
429,0,0,8,0,0,0,30,42,11.0,0.37,1,3426.68,1,0.57,261
430,0,0,15,0,0,0,240,375,1.85,0.01,1,3426.68,1,1.14,42
431,0,0,11,1,0,0,20,8964,27.0,1.35,0,15619.2,1,474.37,-189
432,0,0,26,0,0,0,60,7436,13.5,0.22,0,5180.0,1,160.62,-570
433,0,0,9,0,0,0,30,14996,3.12,0.1,0,49314.37,0,55.07,238
434,0,0,31,1,0,0,60,800,19.26,0.32,1,0.0,1,24.65,-489
435,0,0,22,1,0,0,100,154,80.0,0.8,0,1619.3,1,15.24,222
436,0,0,25,1,0,0,25,20,75.0,3.0,0,1153.43,1,2.94,-129
437,0,0,26,1,0,0,60,894,3.35,0.06,0,4861.14,1,47.04,-907
438,0,0,40,0,0,0,30,1900,5.13,0.17,0,3302.14,1,21.01,94
439,0,0,26,0,0,0,30,1639,6.42,0.21,0,18495.9,0,17.36,114
440,0,0,22,1,0,0,20,246,32.0,1.6,0,3133.86,1,11.04,93
441,0,0,15,0,0,0,120,1313,33.74,0.28,0,3940.18,1,62.11,144
442,0,0,39,0,0,0,90,3436,16.95,0.19,0,1848.37,1,93.18,-706
443,0,0,40,0,0,0,60,28220,2.3,0.04,1,3426.68,0,91.0,303
444,0,0,16,0,0,0,180,150,16.96,0.09,0,8762.02,1,4.07,-298
445,0,0,25,1,0,0,20,728,32.0,1.6,0,2789.67,1,32.66,71
446,0,0,28,1,0,0,30,72091,10.95,0.36,0,73790.43,1,1547.22,344
447,0,0,39,0,0,0,30,110000,10.0,0.33,0,8104.79,0,2156.0,120
448,0,0,38,1,0,0,60,400,7.0,0.12,0,2211.05,1,4.48,-324
449,0,0,16,0,0,0,60,100,15.5,0.26,0,2587.9,1,2.48,-450
450,0,0,12,1,0,0,30,8458,5.6,0.19,0,6956.18,1,48.69,188
451,0,0,40,0,0,0,100,550,0.01,0.0,1,3426.68,1,0.01,-349
452,0,0,35,0,0,0,240,19026,1.95,0.01,0,3279.29,0,61.22,233
453,0,0,40,1,0,0,100,1634,0.01,0.0,0,0.0,1,0.03,-223
454,0,0,31,1,0,0,30,11574,7.82,0.26,0,916.22,1,195.14,123
455,0,0,39,1,0,0,100,2751,80.0,0.8,0,23722.96,1,363.13,112
456,0,0,37,0,0,0,30,66160,3.91,0.13,0,2175.07,0,362.68,112
457,0,0,38,1,0,0,60,19152,2.6,0.04,1,3426.68,1,107.36,449
458,0,0,28,1,0,0,20,873,32.0,1.6,0,6318.92,1,46.09,116
459,0,0,26,0,0,0,60,63,2.44,0.04,1,3426.68,0,0.3,147
460,0,0,24,0,0,0,60,35533,4.32,0.07,0,7928.11,0,189.88,264
461,0,0,31,1,0,0,270,2,57.45,0.21,0,0.0,1,0.23,-129
462,0,0,32,1,0,0,100,337,89.0,0.89,0,4978.09,1,42.05,150
463,0,0,37,0,0,0,60,59,11.22,0.19,0,1311.0,1,1.3,127
464,0,0,16,0,0,0,240,2848,1.95,0.01,0,10794.84,1,9.16,329
465,0,0,38,1,0,0,60,24000,11.0,0.18,0,10546.68,1,569.18,124
466,0,0,9,0,0,0,60,10000,4.09,0.07,0,2436.32,0,42.05,289
467,0,0,40,0,0,0,60,1560,9.5,0.16,0,1671.84,0,23.71,-542
468,0,0,31,1,0,0,240,29,7.89,0.03,0,0.0,0,0.28,414
469,0,0,35,0,0,0,60,50288,3.4,0.06,1,3426.68,1,273.57,-307
470,0,0,39,1,0,0,100,5538,80.0,0.8,0,25380.88,1,455.45,266
471,0,0,8,0,0,0,60,1296,2.26,0.04,1,3426.68,1,3.62,261
472,0,0,37,0,0,0,60,3000,8.76,0.15,1,3426.68,1,56.66,47
473,0,0,38,1,0,0,30,14000,3.5,0.12,0,2859.58,1,57.67,163
474,0,0,37,0,0,0,120,4001,29.68,0.25,0,17102.56,1,166.49,45
475,0,0,39,1,0,0,30,100000,7.35,0.24,0,50030.37,1,1030.47,69
476,0,0,31,1,0,0,60,9227,4.03,0.07,1,0.0,0,45.96,29
477,0,0,40,0,0,0,30,49467,4.7,0.16,0,49580.17,0,325.96,193
478,0,0,39,0,0,0,60,41926,2.44,0.04,1,3426.68,0,143.42,133
479,0,0,26,0,0,0,60,53671,11.4,0.19,0,15128.37,0,1199.22,-24
480,0,0,7,1,0,0,60,38976,2.25,0.04,0,35943.58,1,108.48,60
481,0,0,26,0,0,0,60,1300,2.9,0.05,0,1020.98,1,6.03,-287
482,0,0,26,0,0,0,30,57000,4.62,0.15,0,20138.0,0,270.71,192
483,0,0,26,1,0,0,100,2586,89.0,0.89,0,28132.96,1,379.75,141
484,0,0,37,0,0,0,60,2277,3.89,0.06,0,1611.43,1,9.11,89
485,0,0,16,1,0,0,60,2516,4.6,0.08,0,1442.83,1,16.23,235
486,0,0,40,1,0,0,60,41840,5.94,0.1,0,25189.51,0,255.49,205
487,0,0,35,1,0,0,25,10000,20.0,0.8,0,22523.12,1,330.0,103
488,0,0,9,1,0,0,25,1400,20.5,0.82,0,5372.87,1,35.5,359
489,0,0,16,0,0,0,60,16752,9.45,0.16,0,11572.0,1,253.29,-304
490,0,0,9,0,0,0,240,4000,1.86,0.01,0,8050.55,1,9.2,207
491,0,0,39,0,0,0,30,50000,12.01,0.4,1,3426.68,0,960.8,-285
492,0,0,35,1,0,0,60,115000,3.6,0.06,0,28270.78,0,425.59,83
493,0,0,37,0,0,0,60,2084,9.5,0.16,0,1154.5,1,31.68,-503
494,0,0,8,0,0,0,60,10,14.63,0.24,1,3426.68,1,0.21,85
495,0,0,24,0,0,0,30,44840,11.15,0.37,0,5419.21,0,618.46,318
496,0,0,37,0,0,0,60,10453,2.9,0.05,0,3228.26,1,59.41,76
497,0,0,9,0,0,0,200,2449,1.35,0.01,1,3426.68,0,7.13,156
498,0,0,31,1,0,0,60,872,17.1,0.29,1,0.0,0,18.44,121
499,0,0,31,1,0,0,300,50,41.98,0.14,0,0.0,0,4.11,65
500,0,0,37,0,0,0,60,69202,11.22,0.19,0,54009.25,0,1674.02,107
501,0,0,31,1,0,0,30,105278,7.03,0.23,0,6038.21,0,1595.66,176
502,0,0,39,0,0,0,100,600,80.0,0.8,1,3426.68,1,47.04,-759
503,0,0,39,0,0,0,60,60000,7.2,0.12,1,3426.68,0,691.2,-313
504,0,0,38,1,0,0,60,19760,4.8,0.08,0,12974.12,1,204.49,132
505,0,0,11,0,0,0,60,11000,2.66,0.04,0,6153.8,1,63.08,24
506,0,0,10,0,0,0,120,1100,36.0,0.3,1,3426.68,1,65.34,50
507,0,0,33,1,0,0,100,115,89.0,0.89,0,1614.83,1,16.89,130
508,0,0,38,1,0,0,60,1000,44.5,0.74,0,7878.06,1,47.04,-972
509,0,0,38,1,0,0,240,837,1.85,0.01,0,6368.02,1,1.92,113
510,0,0,40,0,0,0,60,19996,3.95,0.07,0,1417.12,0,81.2,351
511,0,0,39,0,0,0,60,26000,7.21,0.12,0,3949.19,0,309.31,183
512,0,0,26,1,0,0,100,3056,89.0,0.89,0,13325.5,1,336.44,106
513,0,0,31,1,0,0,30,17,21.71,0.72,1,0.0,0,0.46,414
514,0,0,34,1,0,0,90,46855,13.6,0.15,0,13491.19,0,1051.43,187
515,0,0,40,1,0,0,25,2000,20.0,0.8,0,4756.06,1,78.4,49
516,0,0,39,1,0,0,60,10000,1.99,0.03,0,4316.34,1,20.46,203
517,0,0,31,1,0,0,90,10,17.04,0.19,1,0.0,0,0.18,316
518,0,0,26,0,0,0,30,57749,10.92,0.36,0,13398.06,0,1040.52,134
519,0,0,38,1,0,0,120,4033,60.82,0.51,0,0.0,1,303.42,186
520,0,0,23,1,0,0,25,20,95.0,3.8,0,779.06,1,2.35,110
521,0,0,37,0,0,0,60,4000,2.15,0.04,0,1332.7,0,8.84,231
522,0,0,26,0,0,0,30,25000,12.01,0.4,0,13353.34,1,480.4,-246
523,0,0,24,0,0,0,20,3480,32.0,1.6,0,10698.63,1,178.18,-549
524,0,0,37,0,0,0,60,1193,5.73,0.1,0,1413.56,1,14.74,40
525,0,0,35,1,0,0,100,2737,80.0,0.8,0,23269.06,1,306.98,121
526,0,0,28,0,0,0,30,53705,4.64,0.15,0,34837.8,0,308.25,368
527,0,0,38,1,0,0,60,809,11.4,0.19,0,459.72,1,11.41,165
528,0,0,16,0,0,0,60,98,15.5,0.26,0,991.49,1,2.43,-364
529,0,0,31,1,0,0,60,6,15.9,0.26,1,0.0,0,0.1,137
530,0,0,35,0,0,0,120,17030,33.74,0.28,0,1698.83,0,948.08,203
531,0,0,8,0,0,0,120,9,33.74,0.28,1,3426.68,1,0.43,85
532,0,0,35,1,0,0,60,80516,8.1,0.13,0,50445.73,1,806.75,177
533,0,0,31,1,0,0,30,486,20.82,0.69,1,0.0,0,12.51,414
534,0,0,26,0,0,0,60,64347,2.22,0.04,0,18461.22,1,200.28,166
535,0,0,26,0,0,0,60,5000,7.5,0.12,0,0.0,0,80.85,145
536,0,0,37,0,0,0,60,1859,3.4,0.06,0,891.0,1,10.11,-644
537,0,0,11,0,0,0,60,9691,9.5,0.16,0,6483.0,1,147.3,-529
538,0,0,38,1,0,0,60,400,7.0,0.12,0,14.36,1,5.49,57
539,0,0,35,0,0,0,30,37440,26.25,0.88,0,5873.0,0,1926.29,-21
540,0,0,9,0,0,0,60,13860,7.02,0.12,0,3848.91,1,136.41,147
541,0,0,26,0,0,0,60,67334,8.58,0.14,0,26340.0,0,714.65,266
542,0,0,16,0,0,0,240,4000,1.95,0.01,0,14897.04,1,16.82,250
543,0,0,31,1,0,0,300,5,23.45,0.08,0,0.0,0,0.15,364
544,0,0,28,1,0,0,120,2074,36.04,0.3,0,6072.8,1,104.8,212
545,0,0,9,0,0,0,30,30000,3.33,0.11,1,3426.68,0,140.06,219
546,0,0,39,1,0,0,100,2906,80.0,0.8,0,19587.34,1,287.58,95
547,0,0,16,0,0,0,60,230,1.67,0.03,1,3426.68,1,0.83,39
548,0,0,31,1,0,0,60,19,31.19,0.52,1,0.0,0,0.61,189
549,0,0,11,0,0,0,60,12745,3.4,0.06,0,8332.0,1,69.33,-524
550,0,0,24,1,0,0,60,162,55.5,0.92,1,0.0,1,10.58,261
551,0,0,16,0,0,0,240,1292,1.95,0.01,0,5324.69,1,4.16,300
552,0,0,37,1,0,0,60,786,55.5,0.92,0,2158.88,1,53.96,183
553,0,0,32,0,0,0,60,4560,6.76,0.11,0,1740.47,1,38.13,130
554,0,0,32,1,0,0,20,25,32.0,1.6,0,2395.42,1,0.99,208
555,0,0,35,0,0,0,30,18451,12.42,0.41,0,6195.24,1,366.66,-404
556,0,0,22,1,0,0,20,15,32.0,1.6,0,572.55,1,0.59,81
557,0,0,24,0,0,0,60,6275,11.46,0.19,1,3426.68,0,88.95,234
558,0,0,24,0,0,0,60,2484,9.62,0.16,0,4754.19,0,33.5,197
559,0,0,31,1,0,0,60,300,3.93,0.07,0,0.0,1,2.31,-110
560,0,0,9,0,0,0,240,3000,2.1,0.01,0,5971.13,0,8.83,43
561,0,0,31,1,0,0,60,185954,2.47,0.04,0,13677.68,0,990.26,164
562,0,0,26,0,0,0,60,858,1.55,0.03,0,7363.73,0,2.61,-133
563,0,0,3,1,0,0,25,232,20.0,0.8,0,1136.37,1,7.42,-454
564,0,0,24,0,0,0,60,71449,11.22,0.19,1,3426.68,0,1728.37,256
565,0,0,40,1,0,0,100,1845,72.0,0.72,0,18841.09,1,286.4,107
566,0,0,31,1,0,0,30,23,21.87,0.73,1,0.0,0,0.62,412
567,0,0,37,1,0,0,120,1270,21.0,0.18,0,1262.91,1,47.04,-892
568,0,0,23,1,0,0,100,184,80.0,0.8,0,3252.26,1,20.64,106
569,0,0,9,0,0,0,60,3996,1.75,0.03,1,3426.68,1,11.19,-550
570,0,0,38,1,0,0,30,17760,10.0,0.33,0,3809.94,1,209.04,167
571,0,0,31,1,0,0,60,74,7.05,0.12,1,0.0,0,0.54,316
572,0,0,35,1,0,0,200,712,12.59,0.06,0,912.96,1,47.04,-726
573,0,0,37,1,0,0,120,252,66.6,0.55,1,3426.68,1,23.53,64
574,0,0,39,0,0,0,60,1381,1.75,0.03,0,1320.08,1,3.87,-577
575,0,0,40,1,0,0,100,4309,80.0,0.8,0,40520.83,1,568.79,473
576,0,0,20,1,0,0,25,100,20.0,0.8,0,871.3,1,3.3,34
577,0,0,40,0,0,0,60,1629,3.67,0.06,0,912.45,1,9.57,-643
578,0,0,28,0,0,0,30,49270,13.52,0.45,1,3426.68,0,684.78,272
579,0,0,9,0,0,0,60,400,70.0,1.17,0,6889.0,1,44.8,-668
580,0,0,9,0,0,0,60,260,15.5,0.26,0,1042.58,1,8.69,93
581,0,0,24,0,0,0,60,566,35.8,0.6,1,3426.68,1,47.04,-745
582,0,0,35,1,0,0,30,18311,23.67,0.79,1,3426.68,1,715.15,168
583,0,0,31,1,0,0,240,35,27.42,0.11,1,0.0,0,1.19,412
584,0,0,37,1,0,0,30,6907,18.0,0.6,0,0.0,1,146.33,259
585,0,0,28,0,0,0,30,720,4.82,0.16,0,1110.19,1,4.87,59
586,0,0,26,1,0,0,100,3055,89.0,0.89,0,13325.59,1,336.33,100
587,0,0,1,0,0,0,20,150,32.0,1.6,0,952.04,0,7.68,-595
588,0,0,11,1,0,0,20,3982,27.0,1.35,0,7303.25,1,210.73,-210
589,0,0,37,1,0,0,20,2388,31.0,1.55,0,5718.39,1,76.1,87
590,0,0,31,1,0,0,120,8000,46.99,0.39,0,0.0,0,736.73,97
591,0,0,39,1,0,0,20,7000,32.0,1.6,0,33525.96,1,482.94,76
592,0,0,26,1,0,0,20,6705,32.0,1.6,0,0.0,1,252.54,135
593,0,0,16,1,0,0,30,26010,10.5,0.35,0,10101.17,0,280.75,201
594,0,0,8,1,0,0,100,2229,80.0,0.8,1,3426.68,1,220.58,243
595,0,0,35,1,0,0,100,1500,80.0,0.8,0,19196.73,1,198.0,103
596,0,0,38,1,0,0,60,4300,8.61,0.14,1,3426.68,1,59.24,-255
597,0,0,16,1,0,0,30,2118,1.25,0.04,0,1987.82,1,2.72,103
598,0,0,28,0,0,0,30,37258,12.42,0.41,0,36417.89,1,740.39,-487
599,0,0,4,1,0,0,100,5,72.0,0.72,0,787.28,1,0.78,91
600,0,0,28,1,0,0,240,6821,1.51,0.01,0,0.0,1,10.59,99
601,0,0,9,0,0,0,270,977,78.64,0.29,0,1765.4,1,122.93,-410
602,0,0,9,0,0,0,60,2770,10.25,0.17,1,3426.68,1,47.04,-830
603,0,0,38,1,0,0,60,7400,2.25,0.04,0,1338.19,1,17.12,121
604,0,0,24,1,0,0,60,23040,8.11,0.14,0,16537.12,1,192.09,147
605,0,0,9,0,0,0,60,21225,3.4,0.06,0,14336.95,1,141.44,-180
606,0,0,16,1,0,0,100,21,125.0,1.25,0,0.0,1,3.68,83
607,0,0,31,1,0,0,240,10233,2.12,0.01,0,6660.05,0,46.77,191
608,0,0,8,0,0,0,60,1296,7.27,0.12,1,3426.68,1,11.65,261
609,0,0,16,1,0,0,60,350,6.85,0.11,0,4126.9,1,2.46,258
610,0,0,9,0,0,0,30,167,20.0,0.67,0,1439.0,1,5.34,-684
611,0,0,16,1,0,0,30,39015,10.25,0.34,1,3426.68,0,411.1,173
612,0,0,35,1,0,0,100,2926,80.0,0.8,0,24596.33,1,328.18,121
613,0,0,16,1,0,0,60,2550,1.99,0.03,0,5215.49,0,5.22,190
614,0,0,24,0,0,0,30,108650,3.21,0.11,0,9360.14,0,358.53,308
615,0,0,7,1,0,0,30,25945,3.19,0.11,0,18141.62,1,102.38,81
616,0,0,28,1,0,0,60,132,33.85,0.56,0,663.77,1,4.59,200
617,0,0,39,0,0,0,30,50000,12.01,0.4,0,5936.99,0,960.8,-347
618,0,0,9,0,0,0,60,45000,7.72,0.13,0,11592.26,1,487.05,263
619,0,0,37,0,0,0,60,50000,8.26,0.14,1,3426.68,0,424.56,194
620,0,0,35,0,0,0,30,43479,11.89,0.4,0,12435.18,0,531.44,156
621,0,0,16,1,0,0,60,55536,8.1,0.13,0,0.0,0,529.46,101
622,0,0,26,0,0,0,60,969,3.9,0.06,0,1181.41,1,6.05,-242
623,0,0,9,1,0,0,60,4245,9.5,0.16,0,1134.5,1,86.95,184
624,0,0,38,1,0,0,30,42392,14.1,0.47,1,3426.68,1,838.01,153
625,0,0,31,1,0,0,60,2,5.17,0.09,1,0.0,0,0.01,42
626,0,0,35,1,0,0,240,132,25.0,0.1,0,0.0,1,5.28,-389
627,0,0,28,1,0,0,60,26100,16.25,0.27,0,1170.2,1,914.41,152
628,0,0,39,0,0,0,30,29440,4.7,0.16,0,5236.92,0,142.24,218
629,0,0,26,1,0,0,100,3500,80.0,0.8,0,5858.57,1,448.0,-633
630,0,0,40,0,0,0,60,28610,5.85,0.1,1,3426.68,1,328.04,440
631,0,0,31,1,0,0,30,12,28.28,0.94,1,0.0,0,0.42,121
632,0,0,28,1,0,0,240,9690,1.51,0.01,0,66260.33,1,15.04,99
633,0,0,31,1,0,0,5,166,13.65,2.73,1,0.0,1,4.44,-42
634,0,0,31,1,0,0,30,1110,7.82,0.26,0,916.22,1,18.71,123
635,0,0,39,0,0,0,60,14052,7.4,0.12,0,5780.2,1,166.38,-542
636,0,0,31,1,0,0,30,71,3.32,0.11,1,0.0,0,0.29,211
637,0,0,9,1,0,0,30,1461,23.0,0.77,0,2986.16,1,65.86,81
638,0,0,6,1,0,0,100,1472,80.0,0.8,0,16189.94,1,145.67,58
639,0,0,38,1,0,0,60,800,17.5,0.29,0,6808.99,1,30.18,452
640,0,0,35,1,0,0,25,10000,20.0,0.8,0,22523.12,1,330.0,103
641,0,0,24,0,0,0,60,8556,3.28,0.05,0,4156.94,1,60.51,81
642,0,0,8,0,0,0,240,738,2.1,0.01,1,3426.68,1,1.92,261
643,0,0,35,1,0,0,30,64980,3.3,0.11,0,18826.62,1,300.64,75
644,0,0,35,0,0,0,60,14798,4.3,0.07,1,3426.68,0,89.21,265
645,0,0,31,1,0,0,200,180,1.17,0.01,1,0.0,1,0.41,-185
646,0,0,17,0,0,0,25,270,20.0,0.8,0,98.08,0,8.64,-460
647,0,0,24,0,0,0,240,9400,2.02,0.01,0,5678.14,0,31.33,310
648,0,0,35,0,0,0,30,32997,12.42,0.41,0,10288.1,1,655.72,-426
649,0,0,38,1,0,0,60,18406,11.0,0.18,0,13880.57,1,334.07,191
650,0,0,31,1,0,0,60,1021,7.5,0.12,1,0.0,0,9.47,29
651,0,0,24,0,0,0,30,3400,13.96,0.47,0,1981.6,0,58.71,134
652,0,0,15,0,0,0,60,487,7.27,0.12,1,3426.68,1,4.38,46
653,0,0,9,0,0,0,60,6050,2.9,0.05,0,5028.04,1,34.39,57
654,0,0,40,0,0,0,60,3600,7.27,0.12,1,3426.68,0,36.69,153
655,0,0,31,1,0,0,30,29672,17.67,0.59,0,0.0,0,1027.64,126
656,0,0,40,0,0,0,30,810,13.96,0.47,0,1600.0,0,15.85,186
657,0,0,24,0,0,0,30,76236,10.78,0.36,1,3426.68,0,844.84,189
658,0,0,26,1,0,0,100,9312,89.0,0.89,0,57017.68,1,1025.19,218
659,0,0,26,1,0,0,100,2419,89.0,0.89,0,27136.6,1,355.23,134
660,0,0,9,0,0,0,60,1161,2.15,0.04,0,4200.78,1,3.99,-650
